acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3610,260,966,-474,-1033,-105,2025-01-29 11:39:06.712506,walking
-3665,270,1065,-465,-1062,-90,2025-01-29 11:39:06.719019,walking
-3750,223,1186,-713,-1144,-70,2025-01-29 11:39:06.734691,walking
-3804,131,1177,-1232,-1181,-71,2025-01-29 11:39:06.750283,walking
-3714,54,991,-1358,-1412,-84,2025-01-29 11:39:06.765922,walking
-3582,-41,879,-1066,-1265,-91,2025-01-29 11:39:06.781541,walking
-3456,-181,818,-592,-597,-171,2025-01-29 11:39:06.797161,walking
-3445,-212,820,-241,246,-145,2025-01-29 11:39:06.812795,walking
-3521,-105,900,-31,899,-12,2025-01-29 11:39:06.828433,walking
-3716,27,970,87,897,84,2025-01-29 11:39:06.859668,walking
-3845,143,1067,21,259,74,2025-01-29 11:39:06.875287,walking
-3915,200,1165,-292,-537,-134,2025-01-29 11:39:06.890907,walking
-3852,123,1141,-703,-888,-302,2025-01-29 11:39:06.906649,walking
-3705,46,1046,-895,-994,-427,2025-01-29 11:39:06.922216,walking
-3561,-28,891,-759,-894,-359,2025-01-29 11:39:06.938280,walking
-3427,-65,842,-433,-701,-141,2025-01-29 11:39:06.953931,walking
-3371,-37,881,-160,-57,161,2025-01-29 11:39:06.971752,walking
-3435,58,913,-78,1033,375,2025-01-29 11:39:06.985443,walking
-3638,118,917,-106,1562,432,2025-01-29 11:39:07.001115,walking
-3836,68,914,-53,1142,222,2025-01-29 11:39:07.016711,walking
-3845,-44,889,-61,423,-6,2025-01-29 11:39:07.095866,walking
-3772,-9,989,-242,-135,-151,2025-01-29 11:39:07.095866,walking
-3657,107,1023,-422,-595,-122,2025-01-29 11:39:07.095866,walking
-3627,178,1000,-268,-874,92,2025-01-29 11:39:07.095866,walking
-3694,78,993,38,-839,283,2025-01-29 11:39:07.095866,walking
-3810,-37,1058,-46,-676,258,2025-01-29 11:39:07.111493,walking
-3839,-14,974,-425,-687,-16,2025-01-29 11:39:07.127124,walking
-3575,120,934,-386,-472,-107,2025-01-29 11:39:07.142756,walking
-3476,171,919,24,-9,-43,2025-01-29 11:39:07.158461,walking
-3574,122,1024,267,202,-12,2025-01-29 11:39:07.183226,walking
-3661,109,1154,218,356,19,2025-01-29 11:39:07.205407,walking
-3810,123,1214,-102,247,47,2025-01-29 11:39:07.205407,walking
-3875,184,1183,-577,-455,6,2025-01-29 11:39:07.236651,walking
-3763,260,1075,-752,-693,30,2025-01-29 11:39:07.236651,walking
-3587,324,1078,-814,-65,-48,2025-01-29 11:39:07.252289,walking
-3489,218,1009,-771,405,-199,2025-01-29 11:39:07.267903,walking
-3478,3,945,-717,563,-191,2025-01-29 11:39:07.283528,walking
-3518,-136,879,-566,697,-145,2025-01-29 11:39:07.299155,walking
-3588,-176,866,-328,835,-134,2025-01-29 11:39:07.346043,walking
-3579,-67,833,29,863,-127,2025-01-29 11:39:07.346043,walking
-3626,118,967,340,819,2,2025-01-29 11:39:07.346043,walking
-3755,198,1085,426,573,44,2025-01-29 11:39:07.377288,walking
-3830,183,1169,273,141,-181,2025-01-29 11:39:07.392905,walking
-3838,92,1086,300,-519,-325,2025-01-29 11:39:07.408532,walking
-3813,-6,977,372,-1100,-211,2025-01-29 11:39:07.424167,walking
-3683,38,907,304,-887,-305,2025-01-29 11:39:07.440225,walking
-3596,134,924,406,-642,-395,2025-01-29 11:39:07.455864,walking
-3504,185,943,798,-339,-301,2025-01-29 11:39:07.471500,walking
