acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3817,186,-796,-321,43,-115,2025-01-30 09:42:28.217141,standing
-3822,171,-793,-346,145,-40,2025-01-30 09:42:28.217141,standing
-3836,191,-810,-419,180,-53,2025-01-30 09:42:28.233892,standing
-3854,154,-811,-475,141,-46,2025-01-30 09:42:28.252844,standing
-3853,151,-816,-482,95,-72,2025-01-30 09:42:28.267001,standing
-3809,153,-800,-520,-49,-89,2025-01-30 09:42:28.288984,standing
-3844,171,-764,-616,-24,-98,2025-01-30 09:42:28.303114,standing
-3829,157,-760,-670,77,-93,2025-01-30 09:42:28.319038,standing
-3854,157,-816,-748,162,-92,2025-01-30 09:42:28.334018,standing
-3824,170,-791,-775,138,-79,2025-01-30 09:42:28.354465,standing
-3772,161,-809,-739,183,-32,2025-01-30 09:42:28.366894,standing
-3835,138,-790,-746,257,-47,2025-01-30 09:42:28.384312,standing
-3869,148,-802,-784,231,-43,2025-01-30 09:42:28.400681,standing
-3871,190,-788,-855,199,-74,2025-01-30 09:42:28.417810,standing
-3863,193,-749,-942,160,-65,2025-01-30 09:42:28.467428,standing
-3863,150,-795,-944,232,-57,2025-01-30 09:42:28.467428,standing
-3893,140,-777,-945,178,-54,2025-01-30 09:42:28.467428,standing
-3892,119,-830,-928,10,-106,2025-01-30 09:42:28.484489,standing
-3863,129,-806,-901,-81,-109,2025-01-30 09:42:28.517252,standing
-3815,148,-769,-882,-96,-106,2025-01-30 09:42:28.533679,standing
-3821,155,-758,-851,-39,-69,2025-01-30 09:42:28.533679,standing
-3805,163,-765,-848,139,-51,2025-01-30 09:42:28.545896,standing
-3847,137,-755,-828,176,-102,2025-01-30 09:42:28.562088,standing
-3877,130,-799,-815,48,-158,2025-01-30 09:42:28.575812,standing
-3815,131,-770,-810,15,-174,2025-01-30 09:42:28.592645,standing
-3803,155,-740,-804,89,-160,2025-01-30 09:42:28.611459,standing
-3817,126,-788,-821,213,-124,2025-01-30 09:42:28.617132,standing
-3828,115,-821,-769,262,-161,2025-01-30 09:42:28.644056,standing
-3810,106,-748,-788,286,-135,2025-01-30 09:42:28.660388,standing
-3845,107,-763,-727,281,-114,2025-01-30 09:42:28.675241,standing
-3862,110,-801,-632,312,-145,2025-01-30 09:42:28.685513,standing
-3874,129,-812,-599,236,-219,2025-01-30 09:42:28.708241,standing
-3828,134,-818,-588,215,-197,2025-01-30 09:42:28.724115,standing
-3857,113,-765,-508,200,-178,2025-01-30 09:42:28.741149,standing
-3860,90,-807,-498,185,-127,2025-01-30 09:42:28.750105,standing
-3822,99,-774,-396,183,-129,2025-01-30 09:42:28.774778,standing
-3815,122,-783,-363,210,-141,2025-01-30 09:42:28.818177,standing
